-8
-8
-7
-8
-10
-11
-10
-9
-3
0
14
18
21
18
4
-1
-10
-12
-11
-11
-10
-9
-10
-5
77
139
241
186
-82
-131
-80
-53
-16
-11
-6
-4
-2
-1
1
2
4
4
7
8
13
14
18
20
24
25
27
26
20
18
9
6
-5
-9
-21
-23
-27
-27
-24
-23
-20
-18
-12
-10
-7
-7
-4
-2
-1
-2
0
0
-1
-1
3
4
3
2
1
1
-1
-1
1
3
4
3
0
0
-1
1
3
4
13
18
27
26
18
3
-1
-9
-10
-8
-8
-7
-8
-5
6
133
234
184
96
-125
-132
-57
-36
-11
-9
-6
-6
-2
-1
0
1
4
4
8
9
13
15
19
20
23
25
23
22
15
12
-1
-6
-18
-23
-36
-39
-42
-41
-35
-32
-22
-21
-17
-16
-10
-10
-9
-9
-7
-7
-8
-7
-6
-4
-4
-4
-7
-8
-8
-8
-11
-12
-13
-12
-8
-7
-2
2
14
16
11
7
-4
-6
-10
-11
-13
-13
-12
-12
4
33
212
248
77
-23
-138
-114
-36
-23
-10
-9
-5
-4
-2
-1
1
2
3
4
8
10
15
17
21
23
30
31
28
26
16
12
0
-4
-11
-24
-27
-31
-30
-25
-23
-17
-14
-11
-9
-8
-7
-6
-6
-5
-5
-5
-3
-3
-3
-4
-4
-4
-4
-5
-5
-5
-5
-6
-5
-5
-5
-6
-6
-6
-6
-4
-3
9
13
18
18
9
4
-5
-7
-9
-8
-6
-6
-5
-4
40
88
244
231
-23
-98
-136
-81
-23
-18
-11
-9
-7
-7
-5
-4
-3
-3
-2
-3
1
3
8
10
15
17
21
21
16
15
6
3
-8
-12
-23
-25
-34
-36
-36
-34
-26
-24
-19
-18
-14
-12
-10
-10
-11
-11
-10
-11
-10
-11
-10
-9
-8
-8
-7
-8
-9
-7
-6
-6
-4
-3
-1
-2
-1
-2
-4
-4
-3
-1
-1
5
9
19
21
18
15
2
-1
-6
-6
-4
-3
-1
0
10
28
183
248
139
41
-125
-113
-31
-17
-1
1
4
4
6
7
10
11
14
14
16
18
21
22
25
27
31
31
28
26
14
10
-1
-5
-18
-22
-33
-36
-39
-36
-27
-24
-16
-16
-13
-13
-10
-8
-5
-4
-4
-4
-3
-3
-1
-1
-3
-2
-4
-3
-6
-8
-11
-11
-7
-6
-5
-4
6
9
16
16
8
3
-7
-9
-10
-10
-9
-8
-7
-4
79
143
255
204
-79
-139
-91
-61
-10
-4
-1
0
3
4
6
7
7
7
7
6
11
13
20
21
27
28
29
24
22
10
6
-7
-13
-33
-39
-50
-52
-54
-53
-49
-46
-38
-36
-35
-36
-34
-33
-28
-27
-25
-24
-18
-17
-15
-14
-14
-16
-17
-16
-14
-11
-6
-4
9
14
23
22
13
10
-6
-13
-21
-19
-11
-10
-8
-7
58
115
252
216
-64
-144
-99
-67
-17
-14
-9
-8
-3
-2
-3
-3
-2
0
4
4
0
-1
4
7
20
26
35
35
20
11
-18
-23
-26
-28
-36
-41
-45
-43
-38
-38
-29
-26
-19
-20
-18
-17
-12
-15
-22
-21
-15
-16
